Município,Faixa da renda total da família / Até 1 S.M.,Faixa da renda total da família / Entre 1 e 2 S.M.,Faixa da renda total da família / Entre 2 e 3 S.M.,Faixa da renda total da família / Acima de 3 S.M.,Faixa da renda familiar per capita / Pobreza 1 (até R$ 109),Faixa da renda familiar per capita / Pobreza 2 (de R$ 109 a R$ 218),Faixa da renda familiar per capita / Baixa Renda,Faixa da renda familiar per capita / Acima de 1/2 S.M.,Recebe PBF família / Não,Recebe PBF família / Sim,Calçamento em frente ao seu domicílio / Total,Calçamento em frente ao seu domicílio / Parcial,Calçamento em frente ao seu domicílio / Não existe,Situação do domicílio / Urbanas,Situação do domicílio / Rurais,Espécie do domicílio / Particular Permanente,Espécie do domicílio / Particular improvisado,Espécie do domicílio / Coletivo,Existência de banheiro / Sim,Existência de banheiro / Não,Forma de abastecimento de água / Rede geral de distribuição,Forma de abastecimento de água / Poço ou nascente,Forma de abastecimento de água / Cisterna,Forma de abastecimento de água / Outra forma,Forma de coleta do lixo / É coletado diretamente,Forma de coleta do lixo / É coletado indiretamente,Forma de coleta do lixo / É queimado ou enterrado na propriedade,"Forma de coleta do lixo / É jogado em terreno baldio ou logradouro (rua, avenida, etc.)",Forma de coleta do lixo / É jogado em rio ou mar,Forma de coleta do lixo / Tem outro destino,Forma de escoamento sanitário / Rede coletora de esgoto ou pluvial,Forma de escoamento sanitário / Fossa séptica,Forma de escoamento sanitário / Fossa rudimentar,Forma de escoamento sanitário / Vala a céu aberto,"Forma de escoamento sanitário / Direto para um rio, lago ou mar",Forma de escoamento sanitário / Outra forma,Material predominante nas paredes externas do domicílio / Alvenaria/tijolo com revestimento,Material predominante nas paredes externas do domicílio / Alvenaria/tijolo sem revestimento,Material predominante nas paredes externas do domicílio / Madeira aparelhada,Material predominante nas paredes externas do domicílio / Taipa revestida,Material predominante nas paredes externas do domicílio / Taipa não revestida,Material predominante nas paredes externas do domicílio / Madeira aproveitada,Material predominante nas paredes externas do domicílio / Palha,Material predominante nas paredes externas do domicílio / Outro Material,Material predominante no piso do domicílio / Terra,Material predominante no piso do domicílio / Cimento,Material predominante no piso do domicílio / Madeira aproveitada,Material predominante no piso do domicílio / Madeira aparelhada,"Material predominante no piso do domicílio / Cerâmica, lajota ou pedra",Material predominante no piso do domicílio / Carpete,Material predominante no piso do domicílio / Outro Material,Água canalizada no domicílio / Sim,Água canalizada no domicílio / Não,Tipo de iluminação / Elétrica com medidor próprio,Tipo de iluminação / Elétrica com medidor comunitário,Tipo de iluminação / Elétrica sem medidor,"Tipo de iluminação / Óleo, querosene ou gás",Tipo de iluminação / Vela,Tipo de iluminação / Outra forma,Recebe PBF família / Não,Recebe PBF família / Sim,Pessoa com marcação de trabalho infantil / Sim,Pessoa com marcação de trabalho infantil / Não,Não recebe ajuda de terceiros / Opção não marcada no formulário,Não recebe ajuda de terceiros / Opção marcada no formulário,Curso mais elevado que a pessoa frequentou / Creche,Curso mais elevado que a pessoa frequentou / Pré-escola (exceto CA),Curso mais elevado que a pessoa frequentou / Classe de Alfabetização - CA,"Curso mais elevado que a pessoa frequentou / Ensino Fundamental 1ª a 4ª séries, Elementar (Primário), Primeira fase do 1º grau","Curso mais elevado que a pessoa frequentou / Ensino Fundamental 5ª a 8ª séries, Médio 1º ciclo (Ginasial), Segunda fase do 1º grau",Curso mais elevado que a pessoa frequentou / Ensino Fundamental (duração 9 anos),Curso mais elevado que a pessoa frequentou / Ensino Fundamental Especial,"Curso mais elevado que a pessoa frequentou / Ensino Médio, 2º grau, Médio 2º ciclo (Científico, Clássico, Técnico, Normal)",Curso mais elevado que a pessoa frequentou / Ensino Médio Especial,Curso mais elevado que a pessoa frequentou / Ensino Fundamental EJA -séries iniciais (Supletivo 1ª a 4ª),Curso mais elevado que a pessoa frequentou / Ensino Fundamental EJA -séries finais (Supletivo 5ª a 8ª),Curso mais elevado que a pessoa frequentou / Ensino Médio EJA(Supletivo),"Curso mais elevado que a pessoa frequentou / Superior, Aperfeiçoamento,Especialização, Mestrado,Doutorado","Curso mais elevado que a pessoa frequentou / Alfabetização para Adultos(Mobral, etc.)",Curso mais elevado que a pessoa frequentou / Nenhum,Grau de instrução / Sem instrução,Grau de instrução / Fundamental incompleto,Grau de instrução / Fundamental completo,Grau de instrução / Médio incompleto,Grau de instrução / Médio completo,Grau de instrução / Superior incompleto ou mais,"Pessoa frequenta escola / Sim, rede pública","Pessoa frequenta escola / Sim, rede particular","Pessoa frequenta escola / Não, já frequentou",Pessoa frequenta escola / Nunca frequentou,Pessoa sabe ler e escrever / Sim,Pessoa sabe ler e escrever / Não,Último ano e série do curso que a pessoa frequentou / Primeiro(a),Último ano e série do curso que a pessoa frequentou / Segundo(a),Último ano e série do curso que a pessoa frequentou / Terceiro(a),Último ano e série do curso que a pessoa frequentou / Quarto(a),Último ano e série do curso que a pessoa frequentou / Quinto(a),Último ano e série do curso que a pessoa frequentou / Sexto(a),Último ano e série do curso que a pessoa frequentou / Sétimo(a),Último ano e série do curso que a pessoa frequentou / Oitavo(a),Último ano e série do curso que a pessoa frequentou / Nono(a),Último ano e série do curso que a pessoa frequentou / Curso não-seriado,"Função principal / Trabalhador por conta própria (bico, autônomo)",Função principal / Trabalhador temporário em área rural,Função principal / Empregado sem carteira de trabalho assinada,Função principal / Empregado com carteira de trabalho assinada,Função principal / Trabalhador doméstico sem carteira de trabalho assinada,Função principal / Trab. doméstico com cart. de trab. assinada,Função principal / Trabalhador não-remunerado,Função principal / Militar ou servidor público,Função principal / Empregador,Função principal / Estagiário,Função principal / Aprendiz,Trabalho remunerado nos últimos 12 meses / Sim,Trabalho remunerado nos últimos 12 meses / Não,Situação de Rua / Não,Situação de Rua / Sim
Ipaumirim,83.16,13.18,2.23,1.44,66.38,2.93,15.50,15.19,28.34,71.66,53.29,0.53,46.17,65.99,34.01,99.99,0.00,0.01,96.02,3.97,67.31,25.55,2.56,4.57,71.82,0.90,26.93,0.27,0.00,0.08,59.97,3.94,31.04,0.42,0.10,0.55,89.72,9.52,0.00,0.38,0.29,0.02,0.00,0.05,0.76,54.51,0.08,0.01,38.41,0.04,6.18,90.47,9.52,99.30,0.28,0.17,0.02,0.00,0.22,28.34,71.66,0.00,100.00,0.00,1.45,0.00,0.00,0.08,14.13,13.76,4.34,0.13,22.90,0.27,0.11,0.10,0.03,2.44,0.01,0.01,19.16,35.40,8.81,7.38,18.54,3.26,29.29,2.54,58.31,9.86,77.14,22.86,4.90,5.21,22.03,6.04,5.04,3.00,2.55,5.05,1.73,0.01,3.73,31.91,1.18,5.51,0.15,0.11,0.02,0.01,0.00,0.00,0.00,41.76,32.52,100.00,0.00
Ipu,84.06,12.65,2.54,0.75,68.32,4.25,12.53,14.90,26.26,73.74,61.33,5.18,33.47,52.46,47.54,99.98,0.01,0.02,94.35,5.63,62.05,31.57,2.68,3.68,22.74,50.22,24.51,2.39,0.01,0.10,9.12,9.78,74.57,0.26,0.01,0.60,86.15,6.15,0.00,5.79,1.81,0.00,0.00,0.07,1.46,72.17,0.02,0.04,26.10,0.01,0.18,88.14,11.84,94.98,0.47,3.34,0.13,0.18,0.87,26.26,73.74,0.00,100.00,0.00,0.70,0.00,0.13,4.42,13.19,11.04,4.35,0.12,22.47,0.18,0.17,0.18,0.26,1.72,0.20,0.01,24.78,31.28,7.78,6.58,19.04,1.97,25.96,3.04,58.45,12.54,71.67,28.33,3.92,4.61,14.45,13.69,3.77,2.74,2.57,4.23,1.48,0.20,11.66,10.79,0.32,3.26,0.35,0.03,2.24,1.19,0.03,0.02,0.00,27.70,44.97,100.00,0.00
Ipueiras,77.47,16.95,4.40,1.18,56.45,7.17,18.95,17.43,32.27,67.73,44.39,7.29,48.28,30.10,69.89,99.95,0.04,0.00,93.16,6.79,90.69,5.46,1.57,2.24,51.44,3.10,43.69,1.64,0.03,0.06,6.77,1.50,83.95,0.52,0.02,0.40,92.39,6.03,0.00,0.98,0.52,0.00,0.00,0.03,1.11,60.21,0.05,0.09,38.35,0.02,0.12,95.55,4.40,97.09,1.23,0.69,0.21,0.29,0.43,32.27,67.73,0.00,100.00,0.00,1.29,0.00,0.02,1.72,14.92,11.21,8.16,0.15,18.59,0.04,0.17,0.19,0.15,1.27,0.75,0.03,26.04,36.35,6.43,7.19,14.59,1.66,28.31,0.64,57.38,13.66,70.49,29.51,6.54,5.35,18.81,5.56,5.70,2.98,2.81,3.82,1.66,0.01,6.28,18.47,0.31,4.38,0.14,0.00,13.52,1.50,0.00,0.00,0.01,30.97,43.51,99.99,0.01
Iracema,74.87,19.53,4.35,1.25,53.58,4.66,21.13,20.63,40.23,59.77,60.37,3.27,36.34,73.07,26.93,99.98,0.02,0.00,97.89,2.09,84.05,2.21,4.52,9.20,76.80,1.01,21.63,0.47,0.00,0.07,7.73,50.45,39.12,0.28,0.02,0.29,87.13,11.64,0.01,0.73,0.46,0.00,0.00,0.01,0.42,74.45,0.05,0.05,24.54,0.00,0.47,88.59,11.39,98.89,0.29,0.10,0.01,0.03,0.66,40.23,59.77,0.00,100.00,0.00,1.63,0.01,0.01,0.49,12.44,9.88,6.35,0.19,26.45,0.61,0.27,0.16,0.74,1.00,1.82,0.53,24.83,28.27,7.18,7.40,23.61,1.11,26.39,1.54,60.95,11.12,71.72,28.28,5.78,5.31,26.04,5.62,3.88,1.69,2.34,4.11,1.22,0.04,2.89,23.31,0.55,3.32,0.15,0.00,8.76,2.00,0.00,0.01,0.00,31.98,43.55,100.00,0.00
Irauçuba,83.55,11.93,2.99,1.54,64.33,6.91,15.97,12.79,25.22,74.78,49.05,9.32,41.62,67.67,32.32,99.99,0.00,0.00,92.15,7.84,71.51,9.17,6.83,12.48,74.97,2.84,20.34,1.73,0.00,0.11,37.98,9.60,42.63,1.29,0.00,0.65,82.32,10.79,0.00,3.25,3.57,0.00,0.00,0.06,1.84,72.03,0.08,0.11,25.38,0.02,0.55,76.56,23.43,91.64,1.22,4.59,0.95,0.35,1.25,25.22,74.78,0.00,100.00,0.00,1.27,0.00,0.06,1.65,11.95,10.02,2.37,0.02,25.85,0.08,0.19,0.39,0.50,2.04,0.65,0.01,27.60,24.38,7.82,7.26,21.78,2.05,29.28,0.39,55.78,14.56,67.21,32.79,4.17,4.25,24.42,5.35,2.94,1.40,1.98,4.89,1.15,0.03,14.48,3.29,1.13,4.27,0.04,0.03,1.50,0.24,0.00,0.02,0.01,23.70,46.08,100.00,0.00
Itaiçaba,73.80,18.05,5.84,2.31,52.56,3.48,21.52,22.44,43.25,56.75,31.04,6.98,61.77,57.48,42.49,99.79,0.18,0.00,97.42,2.37,75.39,15.08,2.81,6.51,91.97,5.54,2.26,0.02,0.00,0.00,0.16,41.39,54.62,0.00,0.00,1.24,82.08,17.38,0.00,0.13,0.11,0.05,0.00,0.03,0.41,63.39,0.10,0.02,35.44,0.02,0.43,91.40,8.39,96.65,0.41,0.11,0.02,0.13,2.47,43.25,56.75,0.00,100.00,0.00,4.04,0.10,0.15,2.24,14.83,13.80,3.25,0.07,27.57,0.00,0.03,0.36,0.59,5.66,0.90,0.02,19.18,31.99,6.97,6.05,24.19,5.64,22.89,0.20,69.57,7.34,78.61,21.39,4.81,4.56,27.90,6.10,5.23,2.85,2.63,4.81,0.88,0.02,12.25,0.25,0.70,5.07,0.10,0.00,0.46,2.83,0.00,0.00,0.00,27.34,51.22,99.97,0.03
Itaitinga,75.86,16.74,5.02,2.38,38.50,17.10,27.25,17.16,39.69,60.31,91.30,0.83,7.72,98.79,1.20,99.85,0.03,0.11,98.46,1.39,92.32,5.22,0.31,2.00,96.57,1.39,1.65,0.23,0.00,0.01,2.46,0.20,95.58,0.08,0.00,0.13,73.67,25.09,0.02,0.64,0.42,0.01,0.00,0.00,1.50,43.75,0.02,0.03,54.51,0.01,0.03,91.34,8.51,81.38,1.76,16.32,0.08,0.19,0.12,39.69,60.31,0.00,100.00,0.00,3.69,0.03,0.08,0.85,11.22,11.76,2.65,0.14,26.87,0.01,0.10,0.31,0.54,1.44,0.55,0.01,22.95,27.47,8.49,7.21,22.65,2.11,29.76,2.40,56.54,11.30,70.35,29.65,4.32,4.38,25.20,4.39,3.19,2.47,2.36,4.88,1.43,0.12,16.82,0.06,0.37,10.08,0.02,0.01,0.02,0.72,0.00,0.08,0.10,29.32,39.83,99.99,0.01
Itapagé,78.31,16.08,4.05,1.56,50.99,10.78,23.23,14.99,33.51,66.49,56.05,4.25,39.67,64.87,35.11,99.97,0.01,0.00,93.52,6.44,71.58,14.51,6.86,7.01,76.76,8.40,14.07,0.68,0.00,0.06,20.27,70.70,0.75,0.93,0.12,0.75,85.28,10.75,0.00,2.49,1.43,0.01,0.00,0.01,1.73,62.54,0.03,0.02,35.49,0.07,0.08,78.37,21.60,94.48,1.85,1.98,0.45,0.28,0.93,33.51,66.49,0.01,99.99,0.00,9.21,0.01,0.03,2.41,12.78,11.83,3.43,0.07,25.02,0.05,0.13,0.17,0.13,1.56,0.21,0.03,23.88,28.86,8.36,8.22,21.03,1.98,29.47,1.42,57.86,11.24,70.95,29.05,4.30,4.73,24.13,5.22,4.34,2.20,2.35,4.49,1.64,0.01,16.45,5.70,0.28,6.76,0.14,0.03,3.55,1.00,0.01,0.01,0.03,30.69,43.18,99.99,0.01
Itapipoca,79.55,15.57,3.75,1.13,61.19,6.21,21.00,11.60,25.21,74.79,38.39,9.73,51.82,50.56,49.42,99.94,0.01,0.03,91.24,8.70,63.28,25.34,8.42,2.91,59.59,4.87,34.54,0.90,0.01,0.02,23.08,3.47,61.82,1.07,0.01,1.78,75.67,16.83,0.02,3.55,3.85,0.01,0.00,0.01,2.45,63.97,0.01,0.05,33.25,0.04,0.18,67.08,32.86,94.66,0.61,3.05,0.33,0.58,0.70,25.21,74.79,0.00,100.00,0.00,2.28,0.02,0.02,0.83,11.44,10.76,4.24,0.07,27.34,0.03,0.04,0.12,0.10,1.23,0.26,0.00,22.69,28.00,8.47,8.28,22.75,1.46,30.93,1.11,56.51,11.45,71.11,28.89,4.43,4.60,25.30,5.45,3.67,1.86,1.99,5.15,1.62,0.01,13.65,4.28,0.22,5.88,0.31,0.02,3.56,0.69,0.00,0.01,0.01,25.75,44.69,99.98,0.02
Itapiúna,81.96,13.08,3.61,1.36,62.26,5.90,15.99,15.84,27.90,72.10,29.14,5.13,65.72,37.39,62.60,99.99,0.01,0.00,94.57,5.42,57.01,13.77,17.50,11.70,39.68,16.42,43.48,0.39,0.00,0.01,0.63,78.29,13.10,0.49,0.02,2.04,76.14,14.55,0.00,6.46,2.78,0.03,0.00,0.03,3.12,79.62,0.02,0.00,16.81,0.05,0.36,63.09,36.90,91.11,0.27,7.86,0.11,0.03,0.61,27.90,72.10,0.00,100.00,0.00,3.14,0.02,0.04,2.43,13.93,12.57,3.84,0.21,23.60,0.06,0.11,0.35,0.36,2.59,0.44,0.03,26.66,26.66,8.44,8.42,18.36,4.16,27.43,2.54,60.59,9.43,68.17,31.83,5.69,5.35,21.91,5.26,4.02,2.19,2.72,5.58,1.60,0.01,3.60,40.44,1.60,3.06,0.09,0.01,0.21,0.91,0.00,0.03,0.01,27.79,47.60,99.99,0.01
Itarema,87.66,9.82,2.12,0.40,73.69,6.32,13.57,6.43,16.97,83.03,42.30,19.27,38.36,32.25,67.75,99.93,0.07,0.00,93.11,6.82,45.95,48.36,1.06,4.57,44.48,8.38,46.12,0.90,0.00,0.05,4.50,4.59,82.16,0.45,0.01,1.41,61.02,35.14,0.00,2.05,1.63,0.00,0.04,0.03,1.90,81.64,0.02,0.01,16.13,0.00,0.23,64.32,35.61,85.94,4.32,7.90,0.49,0.88,0.39,16.97,83.03,0.00,100.00,0.00,1.70,0.01,0.02,0.71,13.32,11.30,2.84,0.04,24.93,0.67,0.10,0.27,0.34,0.69,0.06,0.01,24.49,27.63,8.62,9.23,19.65,0.77,30.75,1.59,55.32,12.35,68.45,31.55,5.58,5.56,22.76,5.26,3.40,1.89,2.38,5.21,1.09,0.02,13.94,16.37,0.66,1.68,0.44,0.01,0.04,0.75,0.01,0.00,0.00,27.86,41.06,100.00,0.00
Itatira,81.44,13.03,3.28,2.24,62.09,3.90,17.12,16.88,29.22,70.78,38.32,1.66,59.99,39.32,60.67,99.97,0.03,0.00,82.30,17.67,52.45,11.76,13.41,22.35,13.21,32.76,50.63,3.21,0.06,0.10,2.53,0.75,74.69,2.68,0.11,1.54,76.22,10.86,0.01,8.19,4.67,0.01,0.00,0.00,6.35,75.55,0.01,0.09,17.86,0.00,0.12,60.19,39.78,93.79,0.29,4.95,0.61,0.07,0.25,29.22,70.78,0.00,100.00,0.00,0.97,0.02,0.04,1.39,15.51,10.28,8.34,0.14,21.20,0.10,0.18,0.07,0.08,1.45,0.32,0.01,24.90,34.17,7.34,9.04,15.52,1.47,30.83,0.42,59.12,9.63,70.25,29.75,6.22,7.08,19.90,6.20,4.13,2.83,2.89,4.22,2.21,0.01,0.41,0.25,1.43,3.26,0.02,0.00,37.22,1.46,0.04,0.00,0.00,6.86,67.24,99.99,0.01
Jaguaretama,73.90,20.10,4.55,1.45,56.85,3.40,14.37,25.37,37.71,62.29,45.96,0.49,53.56,47.93,52.07,100.00,0.00,0.00,95.65,4.35,66.61,1.11,23.44,8.84,47.91,0.03,51.80,0.24,0.00,0.02,1.33,0.05,92.73,0.07,0.00,1.47,87.56,10.45,0.00,0.51,1.33,0.02,0.00,0.13,0.77,84.83,0.03,0.01,13.21,0.00,1.14,74.69,25.31,97.54,0.03,1.51,0.08,0.01,0.83,37.71,62.29,0.00,100.00,0.00,2.11,0.02,0.01,2.80,17.54,12.24,3.73,0.42,26.12,0.09,0.01,0.13,0.35,1.70,0.07,0.03,26.42,28.57,8.02,6.51,22.13,1.70,22.31,0.34,65.25,12.10,68.42,31.58,6.03,5.47,26.22,6.87,4.45,2.20,1.91,5.40,1.65,0.03,25.79,1.69,0.28,4.99,0.13,0.00,1.75,0.93,0.00,0.01,0.00,33.86,45.22,100.00,0.00
Jaguaribara,75.97,16.86,5.16,2.01,53.96,4.48,21.48,20.08,37.57,62.43,50.04,0.30,49.61,55.40,44.59,99.95,0.04,0.00,96.89,3.06,90.35,1.19,6.13,2.28,81.11,0.36,18.07,0.41,0.00,0.00,69.45,17.12,9.83,0.29,0.00,0.20,87.91,11.00,0.00,0.58,0.47,0.00,0.00,0.00,1.11,89.70,0.10,0.02,8.88,0.00,0.14,90.77,9.18,98.37,0.25,0.90,0.12,0.00,0.30,37.57,62.43,0.00,100.00,0.00,0.77,0.01,0.01,1.14,9.95,9.88,8.18,0.04,26.23,0.06,0.07,0.29,0.04,2.89,0.04,0.01,27.11,26.79,6.88,7.72,20.93,2.91,27.98,1.00,58.84,12.18,68.67,31.33,4.81,5.01,24.30,4.95,4.53,2.23,2.02,5.20,1.36,0.00,6.34,3.54,0.30,4.32,0.30,0.05,0.08,4.19,0.00,0.01,0.00,19.10,55.67,99.99,0.01
Jaguaribe,71.51,20.28,6.23,1.98,47.59,6.86,25.93,19.62,40.47,59.53,56.28,6.37,37.32,67.44,32.53,99.97,0.00,0.00,96.28,3.69,79.54,12.34,6.34,1.75,67.61,0.37,31.89,0.07,0.00,0.03,63.62,0.51,31.70,0.31,0.00,0.14,92.33,4.93,0.00,1.24,1.44,0.01,0.00,0.02,0.59,74.92,0.03,0.00,24.40,0.02,0.02,92.87,7.11,97.85,0.37,0.33,0.00,0.02,1.42,40.47,59.53,0.00,100.00,0.00,1.36,0.06,0.03,3.31,15.51,14.17,2.53,0.03,24.36,0.00,0.11,0.18,0.14,1.02,0.01,0.00,25.39,30.74,9.02,6.83,20.53,1.18,27.85,1.01,61.45,9.68,70.20,29.80,5.06,5.05,24.41,5.80,4.46,2.64,2.67,5.60,1.18,0.00,19.67,0.76,0.31,5.20,0.07,0.03,12.71,1.27,0.00,0.02,0.00,27.71,47.46,99.97,0.03
Jaguaruana,74.41,15.90,5.59,4.09,56.61,3.51,16.66,23.21,35.60,64.40,36.27,2.27,61.32,49.79,50.21,99.86,0.11,0.02,92.44,7.42,76.67,14.45,2.98,5.75,91.41,0.39,7.82,0.15,0.00,0.10,1.21,0.89,88.86,0.27,0.03,1.19,74.45,19.74,0.00,3.64,1.99,0.03,0.00,0.01,4.93,76.48,0.00,0.06,18.30,0.00,0.10,81.08,18.78,94.74,0.52,2.96,0.12,0.11,1.41,35.60,64.40,0.00,100.00,0.00,1.26,0.02,0.02,0.89,15.47,11.90,3.02,0.07,26.81,0.08,0.09,0.11,0.12,3.93,0.77,0.01,21.98,31.01,7.40,6.75,22.96,3.87,22.48,1.88,63.32,12.32,75.20,24.80,4.49,5.32,27.69,5.63,3.73,2.45,2.49,4.64,1.07,0.03,13.96,16.86,0.31,6.75,0.07,0.02,0.01,2.83,0.04,0.01,0.01,39.95,37.95,100.00,0.00
Jardim,72.17,18.05,6.23,3.55,49.64,8.94,24.18,17.25,31.81,68.19,25.25,2.43,72.24,25.33,74.65,99.92,0.06,0.00,74.10,25.81,32.93,26.07,32.38,8.54,39.19,1.70,57.79,1.14,0.03,0.07,28.79,8.62,32.19,3.52,0.03,0.95,87.99,6.92,0.02,3.55,1.38,0.00,0.00,0.06,4.60,54.13,0.00,0.06,40.85,0.02,0.24,57.87,42.05,94.36,0.61,3.38,0.42,0.33,0.80,31.81,68.19,0.00,100.00,0.00,1.48,0.01,0.00,0.47,13.66,9.15,4.18,0.47,25.10,0.54,0.12,0.16,0.05,2.62,0.05,0.02,26.92,28.68,5.76,7.26,20.82,2.83,29.68,1.45,56.61,12.25,69.84,30.16,4.86,5.76,24.28,5.72,4.03,1.95,1.93,3.55,1.11,0.01,15.69,2.13,0.40,9.02,0.07,0.02,0.04,0.53,0.03,0.00,0.00,28.13,43.80,99.98,0.02
Jati,70.68,20.86,5.85,2.61,47.02,6.07,26.33,20.58,38.03,61.97,39.87,1.83,58.25,41.26,58.74,99.95,0.05,0.00,95.52,4.43,64.74,18.17,12.74,4.30,68.76,0.73,30.36,0.05,0.00,0.05,0.84,82.89,11.21,0.13,0.00,0.45,92.41,2.73,0.00,3.57,1.07,0.00,0.00,0.17,0.36,62.48,0.00,0.00,34.41,0.02,2.68,79.37,20.58,96.45,1.24,0.96,0.08,0.00,1.22,38.03,61.97,0.00,100.00,0.00,0.81,0.02,0.00,1.21,14.35,10.74,0.86,0.07,29.01,0.10,0.50,0.66,1.19,1.85,0.36,0.02,22.81,27.50,6.79,6.73,26.41,1.97,30.00,0.33,60.93,8.74,72.33,27.67,4.64,4.05,28.78,6.21,3.57,1.65,1.52,4.26,0.45,0.21,7.83,9.54,1.22,8.93,0.07,0.00,0.05,0.02,0.00,0.00,0.00,27.62,46.21,100.00,0.00
Jijoca de Jericoacoara,80.78,15.40,3.03,0.79,53.38,11.44,24.46,10.71,30.33,69.67,27.31,0.23,72.27,40.72,59.12,99.81,0.03,0.00,96.33,3.48,71.76,26.02,0.03,2.01,70.43,4.95,24.16,0.21,0.00,0.06,8.57,0.11,86.52,1.01,0.00,0.12,76.70,22.99,0.03,0.02,0.05,0.01,0.00,0.01,0.73,57.83,0.05,0.04,40.94,0.16,0.05,87.57,12.24,84.48,1.90,12.66,0.05,0.57,0.16,30.33,69.67,0.00,100.00,0.00,3.62,0.08,0.04,3.49,11.74,12.65,3.83,0.01,23.82,0.03,0.11,0.37,0.40,1.15,0.19,0.00,25.98,26.01,9.68,10.38,16.37,1.67,31.11,0.57,57.91,10.41,66.71,33.29,6.70,5.83,19.04,4.25,3.55,2.31,2.48,5.70,2.34,0.00,19.80,0.58,0.29,5.64,0.03,0.01,0.20,2.03,0.01,0.00,0.00,28.42,40.29,99.85,0.15
Juazeiro do Norte,75.45,17.90,4.50,2.15,33.37,17.27,29.18,20.18,45.53,54.47,67.05,20.57,11.92,94.80,5.08,99.54,0.02,0.32,99.11,0.43,92.76,3.93,0.11,2.74,93.80,2.76,2.14,0.66,0.00,0.18,32.86,59.86,6.09,0.14,0.01,0.14,95.99,3.27,0.01,0.17,0.08,0.01,0.00,0.02,0.62,33.16,0.04,0.05,64.86,0.07,0.74,97.85,1.70,97.78,0.27,0.32,0.02,0.05,1.09,45.53,54.47,0.00,100.00,0.00,4.48,0.02,0.06,0.67,8.63,8.97,8.21,0.10,27.76,0.12,0.06,0.17,0.13,3.18,0.15,0.01,20.31,29.19,8.15,6.56,24.00,4.14,23.14,4.73,58.23,13.91,75.88,24.12,4.13,3.58,26.13,4.48,3.87,2.14,1.98,4.07,1.79,1.66,16.83,0.11,0.33,9.57,0.07,0.04,0.01,0.98,0.00,0.03,0.03,28.45,44.88,99.88,0.12
Jucás,83.14,12.61,2.91,1.34,62.35,3.35,18.10,16.20,29.40,70.60,52.58,1.38,46.04,51.48,48.52,100.00,0.00,0.00,90.76,9.24,77.65,11.78,5.42,5.15,71.52,0.43,27.53,0.43,0.02,0.07,16.30,0.03,73.32,0.57,0.00,0.54,86.37,1.27,0.00,6.78,5.56,0.02,0.00,0.00,3.24,73.22,0.01,0.02,23.45,0.07,0.00,83.63,16.37,98.84,0.06,0.82,0.08,0.00,0.20,29.40,70.60,0.00,100.00,0.00,0.83,0.00,0.04,3.30,15.71,12.67,3.75,0.07,22.27,0.03,0.07,0.07,0.02,1.08,0.17,0.00,32.10,26.93,7.88,7.02,17.24,1.07,26.11,1.07,59.25,13.57,61.66,38.34,5.71,5.36,21.30,6.06,4.26,2.38,2.54,5.35,1.65,0.01,0.57,18.01,0.68,3.86,0.01,0.00,2.09,0.27,0.00,0.00,0.00,23.46,49.81,100.00,0.00
Lavras da Mangabeira,72.31,19.39,5.00,3.30,59.45,2.16,16.40,21.98,34.59,65.41,52.54,1.69,45.75,61.28,38.71,99.98,0.00,0.00,87.07,12.91,61.53,26.79,6.85,4.82,58.00,4.58,33.54,3.65,0.04,0.18,13.09,32.45,39.84,1.37,0.07,0.26,92.02,3.54,0.03,2.79,1.50,0.02,0.00,0.08,2.87,82.19,0.10,0.05,13.91,0.09,0.78,82.81,17.18,97.68,0.65,0.97,0.27,0.02,0.40,34.59,65.41,0.00,100.00,0.00,0.83,0.00,0.07,1.14,13.37,11.77,4.19,0.16,22.71,0.06,0.08,0.07,0.05,1.32,0.23,0.08,27.30,31.25,8.25,6.19,19.03,1.42,25.73,1.53,55.30,17.43,73.06,26.94,4.45,4.38,22.45,6.24,4.58,2.53,2.36,4.42,0.98,0.03,7.55,14.15,0.91,6.06,1.01,0.03,0.79,0.30,0.02,0.00,0.00,30.17,45.84,100.00,0.00
Limoeiro do Norte,79.83,14.77,3.81,1.58,57.03,4.99,21.74,16.24,34.26,65.74,37.19,6.59,56.06,52.60,47.34,99.83,0.07,0.04,98.93,0.90,92.23,5.47,0.15,1.98,92.10,1.36,6.26,0.09,0.01,0.01,22.17,1.55,74.60,0.17,0.01,0.44,81.14,17.56,0.04,0.48,0.55,0.00,0.00,0.07,0.78,67.89,0.07,0.05,28.59,0.08,2.38,96.56,3.27,97.02,0.63,0.95,0.01,0.03,1.19,34.26,65.74,0.00,100.00,0.00,4.16,0.00,0.00,0.64,13.05,13.34,4.49,0.07,23.69,0.45,0.06,0.14,0.32,1.96,0.02,0.01,21.78,30.94,9.03,6.88,20.08,4.46,27.67,3.35,58.26,10.72,74.41,25.58,3.86,4.99,23.52,5.62,4.78,2.40,2.39,5.85,1.71,0.01,10.60,6.31,0.38,7.35,0.04,0.03,0.03,0.37,0.01,0.02,0.02,24.72,49.57,99.95,0.05
