ano (uid);ano (nome);local (uid);local (nome);indicador (uid);indicador (nome);categoria (uid);categoria (nome);estatistica (uid);estatistica (nome);lococor (uid);lococor (nome);atestante (uid);atestante (nome);grupoetario (uid);grupoetario (nome);racacor (uid);racacor (nome);sexo (uid);sexo (nome);abrangencia (uid);abrangencia (nome);localidade (uid);localidade (nome);Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Ano
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230185;Banabuiú;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230393;Choró;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230526;Ibaretama;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230533;Ibicuitinga;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230835;Milhã;0;0;0;2;0;0;0;0;0;0;0;0;2
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231050;Pedra Branca;1;0;0;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231130;Quixadá;1;2;4;1;0;0;0;0;0;0;0;0;8
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231140;Quixeramobim;1;0;2;3;1;0;0;0;0;0;0;0;7
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231270;Senador Pompeu;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231300;Solonópole;0;1;1;0;0;0;0;0;0;0;0;0;2
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23014;14ª Região Tauá;0;1;0;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230040;Aiuaba;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230150;Arneiroz;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231030;Parambu;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231330;Tauá;0;1;0;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;6;Macrorregião de saúde;2308;3ª Macro - Cariri;12;8;14;12;16;0;0;0;0;0;0;0;62
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23017;17ª Região Icó;0;0;1;1;0;0;0;0;0;0;0;0;2
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230180;Baixio;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230380;Cedro;0;0;0;1;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230540;Icó;0;0;1;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230570;Ipaumirim;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230750;Lavras da Mangabeira;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230950;Orós;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231370;Umari;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23018;18ª Região Iguatú;2;1;1;2;1;0;0;0;0;0;0;0;7
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230030;Acopiara;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230330;Cariús;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230360;Catarina;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230426;Deputado Irapuan Pinheiro;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230550;Iguatu;2;1;0;0;1;0;0;0;0;0;0;0;4
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230740;Jucás;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230850;Mombaça;0;0;1;2;0;0;0;0;0;0;0;0;3
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231090;Piquet Carneiro;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231135;Quixelô;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231190;Saboeiro;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23019;19ª Região Brejo Santo;1;1;4;0;1;0;0;0;0;0;0;0;7
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230010;Abaiara;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230170;Aurora;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230200;Barro;1;0;1;0;0;0;0;0;0;0;0;0;2
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230250;Brejo Santo;0;0;2;0;1;0;0;0;0;0;0;0;3
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230720;Jati;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230810;Mauriti;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230830;Milagres;0;1;1;0;0;0;0;0;0;0;0;0;2
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231060;Penaforte;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231110;Porteiras;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23020;20ª Região Crato;5;2;3;0;1;0;0;0;0;0;0;0;11
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230060;Altaneira;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230080;Antonina do Norte;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230130;Araripe;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230160;Assaré;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230270;Campos Sales;0;1;0;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230420;Crato;4;1;3;0;1;0;0;0;0;0;0;0;9
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230430;Farias Brito;1;0;0;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230920;Nova Olinda;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231120;Potengi;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231195;Salitre;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231210;Santana do Cariri;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231325;Tarrafas;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231400;Várzea Alegre;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23021;21ª Região Juazeiro do Norte;4;4;5;9;13;0;0;0;0;0;0;0;35
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230190;Barbalha;4;2;1;5;5;0;0;0;0;0;0;0;17
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230320;Caririaçu;0;0;1;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230480;Granjeiro;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230710;Jardim;0;0;1;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230730;Juazeiro do Norte;0;2;2;4;8;0;0;0;0;0;0;0;16
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230840;Missão Velha;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;6;Macrorregião de saúde;2309;2ª Macro - Sobral;14;13;19;17;1;0;0;0;0;0;0;0;64
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23011;11ª Região Sobral;11;11;13;10;0;0;0;0;0;0;0;0;45
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230050;Alcântaras;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230310;Cariré;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230365;Catunda;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230400;Coreaú;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230435;Forquilha;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230450;Frecheirinha;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230465;Graça;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230490;Groaíras;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230520;Hidrolândia;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230580;Ipu;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230610;Irauçuba;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230800;Massapê;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230820;Meruoca;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230880;Moraújo;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230900;Mucambo;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230990;Pacujá;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231095;Pires Ferreira;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231170;Reriutaba;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231220;Santa Quitéria;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231200;Santana do Acaraú;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231280;Senador Sá;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231290;Sobral;11;11;13;10;0;0;0;0;0;0;0;0;45
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231390;Uruoca;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;231395;Varjota;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23012;12ª Região Acaraú;0;1;2;0;0;0;0;0;0;0;0;0;3
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230020;Acaraú;0;1;1;0;0;0;0;0;0;0;0;0;2
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230230;Bela Cruz;0;0;1;0;0;0;0;0;0;0;0;0;1
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230425;Cruz;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230655;Itarema;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230725;Jijoca de Jericoacoara;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230780;Marco;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230890;Morrinhos;0;0;0;0;0;0;0;0;0;0;0;0;0
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;7;Região de saúde;23013;13ª Região Tianguá;2;0;2;2;1;0;0;0;0;0;0;0;7
2023;2023*;2;Óbitos por ocorrência;400011;Óbitos totais;1;Notificação de óbitos infantis e fetais;1;Número de óbitos;0;Todos;0;Todos;4006;Infantil;0;Todos;0;Todos;8;Município;230340;Carnaubal;0;0;0;0;0;0;0;0;0;0;0;0;0
